Source,Target,Weight
204/20-C23 (CP23),204-20-C3 (CP03),2.0
IA-14,MDA-10,2.0
IA-14,MDA-04,2.0
IA-14,DC314,2.0
IA-14,SDA-04,2.0
IA-14,DC114,2.0
IA-22,MDA-02,2.0
IA-22,DC322,2.0
IA-22,DC122,2.0
IA-22,SDA-02,2.0
MB-08,MDA-04,2.0
MB-08,MDA-07,2.0
MB-08,MDA-02,2.0
MB-08,MDA-08,3.0
MB-08,MDA-05,2.0
MB-08,MDA-01,2.0
MB-08,SDA-08,2.0
MB-08,MDA-06,2.0
DC313,SDC01,2.0
DC313,DC314,4.0
DC313,DC142,2.0
DC313,DC134,3.0
DC313,DC322,3.0
DC313,DC112,3.0
DC313,DC113,4.0
DC313,DC311,4.0
DC313,DC103,3.0
DC313,DC131,3.0
DC313,DC122,2.0
DC313,DC121,2.0
DC313,DC111,3.0
DC313,DC323,4.0
DC313,DC312,4.0
DC313,DC114,3.0
DC313,DC102,2.0
DC313,DC123,3.0
DC313,DC321,3.0
DC313,DC143,3.0
DC313,DC317,4.0
DC313,DC124,2.0
SDA-01,MDA-10,2.0
SDA-01,MDA-04,3.0
SDA-01,MDA-07,3.0
SDA-01,SDC01,3.0
SDA-01,SDA-05X,3.0
SDA-01,SDA-04,4.0
SDA-01,SDA-01,5.0
SDA-01,SDA-07,4.0
SDA-01,SDA-03X,3.0
SDA-01,MDA-02,3.0
SDA-01,MDA-08,3.0
SDA-01,MDA-05,3.0
SDA-01,MDA-01,4.0
SDA-01,SDA-09,4.0
SDA-01,SDA-08,4.0
SDA-01,MDA-06,3.0
SDA-01,SDA-02,4.0
SDA-01,SDA10,3.0
SDA-01,SDC02,2.0
SDA-01,SDA-06,4.0
778-14,776#1,2.0
778-14,778#22,2.0
778-14,778#2,2.0
778-14,777#4,2.0
778-14,775#1,2.0
778-16,776#1,2.0
778-16,777#6,2.0
778-16,778#22,2.0
778-16,778#2,2.0
778-16,775#1,2.0
204/20-W7 (WW05),204-20-W8 (WW08),2.0
204/20-W7 (WW05),204-20-W6 (WW04),2.0
204/20-W7 (WW05),204-20-W3 (WW06),2.0
204/20-W7 (WW05),204-20-W9 (WW09),2.0
204/20-W7 (WW05),204-20-W7 (WW05),4.0
IA-24,MDA-04,2.0
IA-24,SDA-04,2.0
IA-24,DC124,2.0
MA-16,MDA-10,3.0
MA-16,MDA-04,2.0
MA-16,MDA-07,2.0
MA-16,MDA-02,2.0
MA-16,MDA-08,2.0
MA-16,MDA-05,2.0
MA-16,MDA-01,2.0
MA-16,MDA-06,3.0
MA-16,SDA-06,2.0
MA-11,MDA-10,3.0
MA-11,MDA-04,2.0
MA-11,MDA-07,2.0
MA-11,SDA-01,2.0
MA-11,MDA-02,2.0
MA-11,MDA-08,2.0
MA-11,MDA-05,2.0
MA-11,DC311,2.0
MA-11,MDA-01,3.0
MA-11,DC111,2.0
MA-11,MDA-06,2.0
777-03,777#3,3.0
777-03,777#6,2.0
777-03,777#9,2.0
777-03,777#4,2.0
777-03,777#5,2.0
KZN-68,KZN-031,2.0
KZN-68,KZN-030,2.0
KZN-68,KZN-024,2.0
KZN-68,KZN-014,2.0
KZN-68,KZN-040,2.0
KZN-68,KZN-025,2.0
KZN-68,KZN-051,2.0
KZN-68,KZN-043,2.0
KZN-68,KZN-016,2.0
KZN-68,KZN-053,2.0
KZN-68,KZN-037,2.0
KZN-68,KZN-060,3.0
KZN-68,KZN-034,2.0
KZN-68,KZN-029,2.0
KZN-68,KZN-061,3.0
KZN-68,KZN-028,3.0
KZN-68,KZN-027,2.0
KZN-68,KZN-033,2.0
KZN-68,KZN-041,2.0
KZN-68,KZN-048,3.0
KZN-68,KZN-035,2.0
KZN-68,KZN-017,2.0
KZN-68,KZN-036,2.0
KZN-68,KZN-018,3.0
KZN-68,KZN-047,2.0
KZN-68,KZN-023,2.0
KZN-68,KZN-020,2.0
KZN-68,KZN-021,2.0
KZN-68,KZN-042,2.0
KZN-68,KZN-068,4.0
KZN-68,KZN-039,2.0
KZN-68,KZN-032,2.0
KZN-68,KZN-055,2.0
KZN-68,KZN-022,2.0
KZN-68,KZN-058,3.0
KZN-68,KZN-044,2.0
KZN-68,KZN-015,2.0
KZN-68,KZN-049,2.0
KZN-68,KZN-019,2.0
KZN-68,KZN-026,2.0
KZN-68,KZN-052,2.0
KZN-68,KZN-065,3.0
KZN-68,KZN-054,2.0
KZN-68,KZN-038,3.0
KA-14,MDA-10,2.0
KA-14,MDA-04,2.0
KA-14,KZN-014,2.0
KA-14,DC314,2.0
KA-14,SDA-04,2.0
KA-14,DC114,2.0
AA-06,MDA-04,2.0
AA-06,MDA-07,2.0
AA-06,SDA-04,2.0
AA-06,SDA-01,2.0
AA-06,SDA-07,2.0
AA-06,MDA-02,2.0
AA-06,MDA-08,2.0
AA-06,MDA-05,2.0
AA-06,MDA-01,2.0
AA-06,SDA-09,2.0
AA-06,SDA-08,2.0
AA-06,MDA-06,3.0
AA-06,SDA-02,2.0
AA-06,SDA-06,3.0
DC142,DC314,3.0
DC142,DC142,5.0
DC142,DC134,3.0
DC142,DC322,3.0
DC142,DC112,4.0
DC142,DC113,3.0
DC142,DC311,2.0
DC142,DC103,3.0
DC142,DC131,3.0
DC142,DC122,4.0
DC142,DC121,3.0
DC142,DC111,3.0
DC142,DC323,2.0
DC142,DC312,3.0
DC142,DC114,3.0
DC142,DC102,4.0
DC142,DC123,3.0
DC142,SDC04Z,2.0
DC142,DC321,2.0
DC142,DC143,4.0
DC142,DC317,2.0
DC142,SDC02,2.0
DC142,DC124,3.0
KZN-29,KZN-031,2.0
KZN-29,KZN-030,2.0
KZN-29,KZN-024,3.0
KZN-29,KZN-014,2.0
KZN-29,KZN-040,2.0
KZN-29,KZN-025,3.0
KZN-29,KZN-051,2.0
KZN-29,KZN-043,2.0
KZN-29,KZN-016,2.0
KZN-29,KZN-053,2.0
KZN-29,KZN-037,2.0
KZN-29,KZN-060,2.0
KZN-29,KZN-034,2.0
KZN-29,KZN-029,4.0
KZN-29,KZN-061,2.0
KZN-29,KZN-028,3.0
KZN-29,KZN-027,3.0
KZN-29,KZN-033,2.0
KZN-29,KZN-041,2.0
KZN-29,KZN-048,2.0
KZN-29,KZN-035,2.0
KZN-29,KZN-017,2.0
KZN-29,KZN-036,2.0
KZN-29,KZN-018,2.0
KZN-29,KZN-047,2.0
KZN-29,KZN-023,3.0
KZN-29,KZN-020,3.0
KZN-29,KZN-021,3.0
KZN-29,KZN-042,2.0
KZN-29,KZN-068,2.0
KZN-29,KZN-039,3.0
KZN-29,KZN-032,2.0
KZN-29,KZN-055,2.0
KZN-29,KZN-022,3.0
KZN-29,KZN-058,2.0
KZN-29,KZN-044,2.0
KZN-29,KZN-015,2.0
KZN-29,KZN-049,3.0
KZN-29,KZN-019,3.0
KZN-29,KZN-026,3.0
KZN-29,KZN-052,2.0
KZN-29,KZN-065,2.0
KZN-29,KZN-054,2.0
KZN-29,KZN-038,2.0
IA-25,MDA-05,2.0
IA-11,MDA-10,2.0
IA-11,SDA-01,2.0
IA-11,DC311,2.0
IA-11,MDA-01,2.0
IA-11,DC111,2.0
KZN-65,KZN-031,2.0
KZN-65,KZN-030,2.0
KZN-65,KZN-024,2.0
KZN-65,KZN-014,2.0
KZN-65,KZN-040,2.0
KZN-65,KZN-025,3.0
KZN-65,KZN-051,3.0
KZN-65,KZN-043,2.0
KZN-65,KZN-016,2.0
KZN-65,KZN-053,3.0
KZN-65,KZN-037,2.0
KZN-65,KZN-060,3.0
KZN-65,KZN-034,2.0
KZN-65,KZN-029,2.0
KZN-65,KZN-061,3.0
KZN-65,KZN-028,2.0
KZN-65,KZN-027,2.0
KZN-65,KZN-033,2.0
KZN-65,KZN-041,2.0
KZN-65,KZN-048,2.0
KZN-65,KZN-035,3.0
KZN-65,KZN-017,2.0
KZN-65,KZN-036,2.0
KZN-65,KZN-018,2.0
KZN-65,KZN-047,2.0
KZN-65,KZN-023,2.0
KZN-65,KZN-020,2.0
KZN-65,KZN-021,2.0
KZN-65,KZN-042,2.0
KZN-65,KZN-068,3.0
KZN-65,KZN-039,2.0
KZN-65,KZN-032,2.0
KZN-65,KZN-055,3.0
KZN-65,KZN-022,2.0
KZN-65,KZN-058,3.0
KZN-65,KZN-044,2.0
KZN-65,KZN-015,3.0
KZN-65,KZN-049,2.0
KZN-65,KZN-019,2.0
KZN-65,KZN-026,2.0
KZN-65,KZN-052,3.0
KZN-65,KZN-065,4.0
KZN-65,KZN-054,3.0
KZN-65,KZN-038,2.0
KZN-4,KZN-031,2.0
KZN-4,KZN-030,2.0
KZN-4,KZN-024,3.0
KZN-4,KZN-014,3.0
KZN-4,KZN-040,3.0
KZN-4,KZN-025,2.0
KZN-4,KZN-051,2.0
KZN-4,KZN-043,3.0
KZN-4,KZN-016,2.0
KZN-4,KZN-053,2.0
KZN-4,KZN-037,2.0
KZN-4,KZN-060,2.0
KZN-4,KZN-034,3.0
KZN-4,KZN-029,2.0
KZN-4,KZN-061,2.0
KZN-4,KZN-028,2.0
KZN-4,KZN-027,2.0
KZN-4,KZN-033,2.0
KZN-4,KZN-041,3.0
KZN-4,KZN-048,3.0
KZN-4,KZN-035,2.0
KZN-4,KZN-017,2.0
KZN-4,KZN-036,2.0
KZN-4,KZN-018,2.0
KZN-4,KZN-047,3.0
KZN-4,KZN-023,2.0
KZN-4,KZN-020,2.0
KZN-4,KZN-021,2.0
KZN-4,KZN-042,3.0
KZN-4,KZN-068,2.0
KZN-4,KZN-039,2.0
KZN-4,KZN-032,2.0
KZN-4,KZN-055,2.0
KZN-4,KZN-022,2.0
KZN-4,KZN-058,2.0
KZN-4,KZN-044,3.0
KZN-4,KZN-015,2.0
KZN-4,KZN-049,3.0
KZN-4,KZN-019,2.0
KZN-4,KZN-026,2.0
KZN-4,KZN-052,2.0
KZN-4,KZN-065,2.0
KZN-4,KZN-054,3.0
KZN-4,KZN-038,2.0
821-02,MDA-02,2.0
821-02,822#12,2.0
821-02,SDA-02,2.0
821-02,DC102,2.0
KZN-55,KZN-031,2.0
KZN-55,KZN-030,2.0
KZN-55,KZN-024,2.0
KZN-55,KZN-014,2.0
KZN-55,KZN-040,2.0
KZN-55,KZN-025,3.0
KZN-55,KZN-051,3.0
KZN-55,KZN-043,2.0
KZN-55,KZN-016,2.0
KZN-55,KZN-053,3.0
KZN-55,KZN-037,2.0
KZN-55,KZN-060,2.0
KZN-55,KZN-034,2.0
KZN-55,KZN-029,2.0
KZN-55,KZN-061,2.0
KZN-55,KZN-028,2.0
KZN-55,KZN-027,2.0
KZN-55,KZN-033,2.0
KZN-55,KZN-041,2.0
KZN-55,KZN-048,2.0
KZN-55,KZN-035,3.0
KZN-55,KZN-017,2.0
KZN-55,KZN-036,2.0
KZN-55,KZN-018,2.0
KZN-55,KZN-047,2.0
KZN-55,KZN-023,2.0
KZN-55,KZN-020,2.0
KZN-55,KZN-021,2.0
KZN-55,KZN-042,2.0
KZN-55,KZN-068,2.0
KZN-55,KZN-039,2.0
KZN-55,KZN-032,2.0
KZN-55,KZN-055,4.0
KZN-55,KZN-022,2.0
KZN-55,KZN-058,3.0
KZN-55,KZN-044,2.0
KZN-55,KZN-015,3.0
KZN-55,KZN-049,2.0
KZN-55,KZN-019,2.0
KZN-55,KZN-026,2.0
KZN-55,KZN-052,3.0
KZN-55,KZN-065,3.0
KZN-55,KZN-054,3.0
KZN-55,KZN-038,2.0
204/20-W2 (WP02),204-20-W2 (WP02),4.0
204/20-W2 (WP02),204-20-W5 (WP07),2.0
204/20-W2 (WP02),204-20-W4 (WP01),2.0
SAV-01,SDC01,2.0
SAV-01,SDA-04,2.0
SAV-01,SDA-01,3.0
SAV-01,SDA-07,2.0
SAV-01,MDA-01,2.0
SAV-01,SDA-09,2.0
SAV-01,SDA-08,2.0
SAV-01,SDA-02,2.0
SAV-01,SDA-06,2.0
776-04,MDA-04,2.0
776-04,SDA-04,2.0
776-04,776#1,2.0
776-04,776#5,2.0
776-04,777#4,2.0
204/20-L10 (LP13),204-20-L10z (LP13),3.0
204/20-L10 (LP13),204-20-L1 (LP03),2.0
DC144,DC314,3.0
DC144,DC142,4.0
DC144,DC134,4.0
DC144,DC322,2.0
DC144,DC112,3.0
DC144,DC113,3.0
DC144,DC311,2.0
DC144,DC103,3.0
DC144,DC131,3.0
DC144,DC122,3.0
DC144,DC121,3.0
DC144,DC111,3.0
DC144,DC323,2.0
DC144,DC312,2.0
DC144,DC114,4.0
DC144,DC102,3.0
DC144,DC123,3.0
DC144,SDC04Z,2.0
DC144,DC321,2.0
DC144,DC143,4.0
DC144,DC317,2.0
DC144,DC124,4.0
204/20-C15 (CP14),204-20-C15 (CP14),4.0
KZN-60,KZN-031,2.0
KZN-60,KZN-030,3.0
KZN-60,KZN-024,2.0
KZN-60,KZN-014,2.0
KZN-60,KZN-040,3.0
KZN-60,KZN-025,2.0
KZN-60,KZN-051,2.0
KZN-60,KZN-043,2.0
KZN-60,KZN-016,2.0
KZN-60,KZN-053,2.0
KZN-60,KZN-037,2.0
KZN-60,KZN-060,4.0
KZN-60,KZN-034,2.0
KZN-60,KZN-029,2.0
KZN-60,KZN-061,3.0
KZN-60,KZN-028,2.0
KZN-60,KZN-027,2.0
KZN-60,KZN-033,2.0
KZN-60,KZN-041,2.0
KZN-60,KZN-048,2.0
KZN-60,KZN-035,2.0
KZN-60,KZN-017,2.0
KZN-60,KZN-036,2.0
KZN-60,KZN-018,2.0
KZN-60,KZN-047,2.0
KZN-60,KZN-023,2.0
KZN-60,KZN-020,3.0
KZN-60,KZN-021,2.0
KZN-60,KZN-042,2.0
KZN-60,KZN-068,3.0
KZN-60,KZN-039,2.0
KZN-60,KZN-032,2.0
KZN-60,KZN-055,2.0
KZN-60,KZN-022,2.0
KZN-60,KZN-058,2.0
KZN-60,KZN-044,2.0
KZN-60,KZN-015,2.0
KZN-60,KZN-049,2.0
KZN-60,KZN-019,2.0
KZN-60,KZN-026,2.0
KZN-60,KZN-052,2.0
KZN-60,KZN-065,3.0
KZN-60,KZN-054,2.0
KZN-60,KZN-038,2.0
MAN-09,MDA-04,2.0
MAN-09,MDA-07,2.0
MAN-09,KZN-029,2.0
MAN-09,MDA-02,2.0
MAN-09,MDA-08,2.0
MAN-09,MDA-05,2.0
MAN-09,MDA-01,2.0
MAN-09,SDA-09,2.0
MAN-09,KZN-039,2.0
MAN-09,MDA-06,2.0
MAN-09,KZN-049,2.0
MAN-09,KZN-019,2.0
SDC04,MDA-04,2.0
SDC04,SDC01,4.0
SDC04,DC314,2.0
SDC04,SDA-04,3.0
SDC04,SDA-01,2.0
SDC04,DC142,2.0
SDC04,SDA-07,2.0
SDC04,DC134,2.0
SDC04,DC103,2.0
SDC04,SDA-09,2.0
SDC04,DC114,2.0
SDC04,SDA-08,2.0
SDC04,SDA-02,2.0
SDC04,SDA10,2.0
SDC04,SDC03Z,3.0
SDC04,DC102,2.0
SDC04,SDC04Z,4.0
SDC04,DC143,2.0
SDC04,SDC02,4.0
SDC04,SDA-06,2.0
SDC04,DC124,2.0
204/20-W13 (WW11),204-20-W12 (WW12),2.0
204/20-W13 (WW11),204-20-W15 (WW16),2.0
204/20-C2 (CW11),204-20-C8 (CW10),2.0
204/20-C2 (CW11),204-20-C4 (CW12),2.0
204/20-C2 (CW11),204-20-C2 (CW11),4.0
204/20-C2 (CW11),204-20-C9 (CW13),2.0
KZN-40,KZN-031,2.0
KZN-40,KZN-030,3.0
KZN-40,KZN-024,2.0
KZN-40,KZN-014,2.0
KZN-40,KZN-040,4.0
KZN-40,KZN-025,2.0
KZN-40,KZN-051,2.0
KZN-40,KZN-043,3.0
KZN-40,KZN-016,2.0
KZN-40,KZN-053,2.0
KZN-40,KZN-037,2.0
KZN-40,KZN-060,3.0
KZN-40,KZN-034,2.0
KZN-40,KZN-029,2.0
KZN-40,KZN-061,2.0
KZN-40,KZN-028,2.0
KZN-40,KZN-027,2.0
KZN-40,KZN-033,2.0
KZN-40,KZN-041,3.0
KZN-40,KZN-048,3.0
KZN-40,KZN-035,2.0
KZN-40,KZN-017,2.0
KZN-40,KZN-036,2.0
KZN-40,KZN-018,2.0
KZN-40,KZN-047,3.0
KZN-40,KZN-023,2.0
KZN-40,KZN-020,3.0
KZN-40,KZN-021,2.0
KZN-40,KZN-042,3.0
KZN-40,KZN-068,2.0
KZN-40,KZN-039,2.0
KZN-40,KZN-032,2.0
KZN-40,KZN-055,2.0
KZN-40,KZN-022,2.0
KZN-40,KZN-058,2.0
KZN-40,KZN-044,3.0
KZN-40,KZN-015,2.0
KZN-40,KZN-049,3.0
KZN-40,KZN-019,2.0
KZN-40,KZN-026,2.0
KZN-40,KZN-052,2.0
KZN-40,KZN-065,2.0
KZN-40,KZN-054,2.0
KZN-40,KZN-038,2.0
204/20-W8 (WW08),204-20-W8 (WW08),4.0
204/20-W8 (WW08),204-20-W6 (WW04),2.0
204/20-W8 (WW08),204-20-W3 (WW06),2.0
204/20-W8 (WW08),204-20-W9 (WW09),2.0
204/20-W8 (WW08),204-20-W7 (WW05),2.0
KZN-33,KZN-031,3.0
KZN-33,KZN-030,3.0
KZN-33,KZN-024,2.0
KZN-33,KZN-014,2.0
KZN-33,KZN-040,2.0
KZN-33,KZN-025,2.0
KZN-33,KZN-051,2.0
KZN-33,KZN-043,3.0
KZN-33,KZN-016,2.0
KZN-33,KZN-053,3.0
KZN-33,KZN-037,3.0
KZN-33,KZN-060,2.0
KZN-33,KZN-034,3.0
KZN-33,KZN-029,2.0
KZN-33,KZN-061,2.0
KZN-33,KZN-028,2.0
KZN-33,KZN-027,2.0
KZN-33,KZN-033,4.0
KZN-33,KZN-041,2.0
KZN-33,KZN-048,2.0
KZN-33,KZN-035,3.0
KZN-33,KZN-017,2.0
KZN-33,KZN-036,3.0
KZN-33,KZN-018,2.0
KZN-33,KZN-047,2.0
KZN-33,KZN-023,3.0
KZN-33,KZN-020,2.0
KZN-33,KZN-021,2.0
KZN-33,KZN-042,2.0
KZN-33,KZN-068,2.0
KZN-33,KZN-039,3.0
KZN-33,KZN-032,3.0
KZN-33,KZN-055,2.0
KZN-33,KZN-022,2.0
KZN-33,KZN-058,2.0
KZN-33,KZN-044,2.0
KZN-33,KZN-015,2.0
KZN-33,KZN-049,2.0
KZN-33,KZN-019,2.0
KZN-33,KZN-026,2.0
KZN-33,KZN-052,2.0
KZN-33,KZN-065,2.0
KZN-33,KZN-054,2.0
KZN-33,KZN-038,3.0
SER-06,SDA-04,2.0
SER-06,SDA-01,2.0
SER-06,SDA-07,2.0
SER-06,SDA-09,2.0
SER-06,SDA-08,2.0
SER-06,MDA-06,2.0
SER-06,SDA-02,2.0
SER-06,SDA-06,3.0
KZN-43,KZN-031,3.0
KZN-43,KZN-030,3.0
KZN-43,KZN-024,2.0
KZN-43,KZN-014,2.0
KZN-43,KZN-040,3.0
KZN-43,KZN-025,2.0
KZN-43,KZN-051,2.0
KZN-43,KZN-043,4.0
KZN-43,KZN-016,2.0
KZN-43,KZN-053,3.0
KZN-43,KZN-037,3.0
KZN-43,KZN-060,2.0
KZN-43,KZN-034,3.0
KZN-43,KZN-029,2.0
KZN-43,KZN-061,2.0
KZN-43,KZN-028,2.0
KZN-43,KZN-027,2.0
KZN-43,KZN-033,3.0
KZN-43,KZN-041,3.0
KZN-43,KZN-048,3.0
KZN-43,KZN-035,3.0
KZN-43,KZN-017,2.0
KZN-43,KZN-036,3.0
KZN-43,KZN-018,2.0
KZN-43,KZN-047,3.0
KZN-43,KZN-023,3.0
KZN-43,KZN-020,2.0
KZN-43,KZN-021,2.0
KZN-43,KZN-042,3.0
KZN-43,KZN-068,2.0
KZN-43,KZN-039,3.0
KZN-43,KZN-032,3.0
KZN-43,KZN-055,2.0
KZN-43,KZN-022,2.0
KZN-43,KZN-058,2.0
KZN-43,KZN-044,3.0
KZN-43,KZN-015,2.0
KZN-43,KZN-049,3.0
KZN-43,KZN-019,2.0
KZN-43,KZN-026,2.0
KZN-43,KZN-052,2.0
KZN-43,KZN-065,2.0
KZN-43,KZN-054,2.0
KZN-43,KZN-038,3.0
SDA-07,MDA-10,2.0
SDA-07,MDA-04,3.0
SDA-07,MDA-07,4.0
SDA-07,SDC01,2.0
SDA-07,SDA-05X,3.0
SDA-07,SDA-04,4.0
SDA-07,SDA-01,4.0
SDA-07,SDA-07,5.0
SDA-07,SDA-03X,3.0
SDA-07,MDA-02,3.0
SDA-07,MDA-08,3.0
SDA-07,MDA-05,3.0
SDA-07,MDA-01,3.0
SDA-07,SDA-09,4.0
SDA-07,SDA-08,4.0
SDA-07,MDA-06,3.0
SDA-07,SDA-02,4.0
SDA-07,SDA10,3.0
SDA-07,SDC02,2.0
SDA-07,SDA-06,4.0
IA-04,MDA-04,3.0
IA-04,MDA-07,2.0
IA-04,SDA-04,3.0
IA-04,SDA-01,2.0
IA-04,SDA-07,2.0
IA-04,MDA-02,2.0
IA-04,MDA-08,2.0
IA-04,MDA-05,2.0
IA-04,MDA-01,2.0
IA-04,SDA-09,2.0
IA-04,SDA-08,2.0
IA-04,MDA-06,2.0
IA-04,SDA-02,2.0
IA-04,SDA-06,2.0
KA-11,MDA-10,2.0
KA-11,SDA-01,2.0
KA-11,DC311,2.0
KA-11,MDA-01,2.0
KA-11,DC111,2.0
MB-13,MDA-10,2.0
MB-13,DC113,2.0
IA-18,MDA-10,2.0
IA-18,MDA-08,2.0
IA-18,SDA-08,2.0
206/08-A04,206-08-A21,2.0
206/08-A04,206-08-A20,2.0
206/08-A04,206-08-A08z,2.0
206/08-A04,206-08-A14,3.0
206/08-A04,206-08-A19,2.0
206/08-A04,206-08-A13,2.0
206/08-A04,206-08-A06x,2.0
206/08-A04,206-08-A04,4.0
206/08-A04,206-08-A05,3.0
206/08-A04,206-08-A15,2.0
206/08-A04,206-08-A09,3.0
206/08-A04,206-08-A07,3.0
206/08-A04,206-08-A12,2.0
206/08-A04,206-08-A17,2.0
206/08-A04,206-08-A03z,2.0
206/08-A04,206-08-A16,2.0
206/08-A04,206-08-A10,2.0
206/08-A04,206-08-A02,3.0
206/08-A04,206-08-A18,2.0
204/20-C5 (CP05 ),204-20-C5 (CP05),3.0
822-08,822#10,2.0
822-08,822#11,2.0
822-08,822#15,2.0
822-08,822#7,2.0
822-08,822#12,2.0
822-08,MDA-08,2.0
822-08,822#5,2.0
822-08,822#3,2.0
822-08,822#9,2.0
822-08,822#13,2.0
822-08,822#4,2.0
822-08,822#8,3.0
822-08,SDA-08,2.0
KZN-18,KZN-031,2.0
KZN-18,KZN-030,2.0
KZN-18,KZN-024,2.0
KZN-18,KZN-014,3.0
KZN-18,KZN-040,2.0
KZN-18,KZN-025,2.0
KZN-18,KZN-051,2.0
KZN-18,KZN-043,2.0
KZN-18,KZN-016,3.0
KZN-18,KZN-053,2.0
KZN-18,KZN-037,2.0
KZN-18,KZN-060,2.0
KZN-18,KZN-034,2.0
KZN-18,KZN-029,2.0
KZN-18,KZN-061,2.0
KZN-18,KZN-028,3.0
KZN-18,KZN-027,2.0
KZN-18,KZN-033,2.0
KZN-18,KZN-041,2.0
KZN-18,KZN-048,3.0
KZN-18,KZN-035,2.0
KZN-18,KZN-017,3.0
KZN-18,KZN-036,2.0
KZN-18,KZN-018,4.0
KZN-18,KZN-047,2.0
KZN-18,KZN-023,2.0
KZN-18,KZN-020,2.0
KZN-18,KZN-021,2.0
KZN-18,KZN-042,2.0
KZN-18,KZN-068,3.0
KZN-18,KZN-039,2.0
KZN-18,KZN-032,2.0
KZN-18,KZN-055,2.0
KZN-18,KZN-022,2.0
KZN-18,KZN-058,3.0
KZN-18,KZN-044,2.0
KZN-18,KZN-015,3.0
KZN-18,KZN-049,2.0
KZN-18,KZN-019,3.0
KZN-18,KZN-026,2.0
KZN-18,KZN-052,2.0
KZN-18,KZN-065,2.0
KZN-18,KZN-054,2.0
KZN-18,KZN-038,3.0
204/20-L6 (LW06),204-20-L6 (LW06),4.0
204/20-L6 (LW06),204-20-L5 (LW05),2.0
204/20-W5 (WP07),204-20-W2 (WP02),2.0
204/20-W5 (WP07),204-20-W5 (WP07),4.0
204/20-W5 (WP07),204-20-W4 (WP01),2.0
AA-18,MDA-10,2.0
AA-18,MDA-08,2.0
AA-18,SDA-08,2.0
KA-13,MDA-10,2.0
KA-13,DC113,2.0
KZN-59,KZN-031,2.0
KZN-59,KZN-030,2.0
KZN-59,KZN-024,2.0
KZN-59,KZN-014,2.0
KZN-59,KZN-040,2.0
KZN-59,KZN-025,2.0
KZN-59,KZN-051,3.0
KZN-59,KZN-043,2.0
KZN-59,KZN-016,2.0
KZN-59,KZN-053,3.0
KZN-59,KZN-037,2.0
KZN-59,KZN-060,2.0
KZN-59,KZN-034,2.0
KZN-59,KZN-029,3.0
KZN-59,KZN-061,2.0
KZN-59,KZN-028,2.0
KZN-59,KZN-027,2.0
KZN-59,KZN-033,2.0
KZN-59,KZN-041,2.0
KZN-59,KZN-048,2.0
KZN-59,KZN-035,2.0
KZN-59,KZN-017,2.0
KZN-59,KZN-036,2.0
KZN-59,KZN-018,2.0
KZN-59,KZN-047,2.0
KZN-59,KZN-023,2.0
KZN-59,KZN-020,2.0
KZN-59,KZN-021,2.0
KZN-59,KZN-042,2.0
KZN-59,KZN-068,2.0
KZN-59,KZN-039,3.0
KZN-59,KZN-032,2.0
KZN-59,KZN-055,3.0
KZN-59,KZN-022,2.0
KZN-59,KZN-058,3.0
KZN-59,KZN-044,2.0
KZN-59,KZN-015,2.0
KZN-59,KZN-049,3.0
KZN-59,KZN-019,3.0
KZN-59,KZN-026,2.0
KZN-59,KZN-052,3.0
KZN-59,KZN-065,2.0
KZN-59,KZN-054,3.0
KZN-59,KZN-038,2.0
KZN-079,KZN-031,3.0
KZN-079,KZN-030,3.0
KZN-079,KZN-024,3.0
KZN-079,KZN-014,3.0
KZN-079,KZN-040,3.0
KZN-079,KZN-025,3.0
KZN-079,KZN-051,3.0
KZN-079,KZN-043,3.0
KZN-079,KZN-016,3.0
KZN-079,KZN-053,3.0
KZN-079,KZN-037,3.0
KZN-079,KZN-060,3.0
KZN-079,KZN-034,3.0
KZN-079,KZN-029,4.0
KZN-079,KZN-061,3.0
KZN-079,KZN-028,3.0
KZN-079,KZN-027,3.0
KZN-079,KZN-033,3.0
KZN-079,KZN-041,3.0
KZN-079,KZN-048,3.0
KZN-079,KZN-035,3.0
KZN-079,KZN-017,3.0
KZN-079,KZN-036,3.0
KZN-079,KZN-018,3.0
KZN-079,KZN-047,3.0
KZN-079,KZN-023,3.0
KZN-079,KZN-020,3.0
KZN-079,KZN-021,3.0
KZN-079,KZN-042,3.0
KZN-079,KZN-068,3.0
KZN-079,KZN-039,4.0
KZN-079,KZN-032,3.0
KZN-079,KZN-055,3.0
KZN-079,KZN-022,3.0
KZN-079,KZN-058,3.0
KZN-079,KZN-044,3.0
KZN-079,KZN-015,3.0
KZN-079,KZN-049,4.0
KZN-079,KZN-019,4.0
KZN-079,KZN-026,3.0
KZN-079,KZN-052,3.0
KZN-079,KZN-065,3.0
KZN-079,KZN-054,3.0
KZN-079,KZN-038,3.0
206/08-5,206-08-A05,2.0
206/08-5,206-08-A15,2.0
MA-PA,MDA-10,2.0
MA-PA,MDA-04,2.0
MA-PA,MDA-07,2.0
MA-PA,MDA-02,2.0
MA-PA,MDA-08,2.0
MA-PA,MDA-05,2.0
MA-PA,MDA-01,2.0
MA-PA,MDA-06,2.0
778-22,778#22,4.0
778-22,778#2,3.0
KZN-26,KZN-031,2.0
KZN-26,KZN-030,2.0
KZN-26,KZN-024,3.0
KZN-26,KZN-014,2.0
KZN-26,KZN-040,2.0
KZN-26,KZN-025,3.0
KZN-26,KZN-051,2.0
KZN-26,KZN-043,2.0
