Source,Target,weight,distance
KZN-018,KZN-6,0,3
KZN-018,KZN-7,0,3
KZN-018,KZN-8,1,2
KZN-018,KZN-9,0,3
KZN-018,KZN-10,1,2
KZN-018,KZN-11,1,2
KZN-018,KZN-12,1,2
KZN-018,KZN-13,1,2
KZN-018,KZN-14,1,2
KZN-018,KZN-15,1,2
KZN-018,KZN-16,1,2
KZN-018,KZN-17,1,2
KZN-018,KZN-18,2,1
KZN-018,KZN-19,1,2
KZN-018,KZN-20,0,3
KZN-018,KZN-21,1,2
KZN-018,KZN-22,0,3
KZN-018,KZN-23,0,3
KZN-018,KZN-24,0,3
KZN-018,KZN-25,0,3
KZN-018,KZN-26,0,3
KZN-018,KZN-27,0,3
KZN-018,KZN-28,1,2
KZN-018,KZN-29,0,3
KZN-018,KZN-30,0,3
KZN-018,KZN-31,1,2
KZN-018,KZN-32,0,3
KZN-018,KZN-35,0,3
KZN-018,KZN-34,0,3
KZN-018,KZN-33,0,3
KZN-018,KZN-36,0,3
KZN-018,KZN-37,0,3
KZN-018,KZN-38,1,2
KZN-018,KZN-39,0,3
KZN-018,KZN-40,0,3
KZN-018,KZN-41,1,2
KZN-018,KZN-42,0,3
KZN-018,KZN-43,0,3
KZN-018,KZN-44,0,3
KZN-018,KZN-45,0,3
KZN-018,KZN-46,0,3
KZN-018,KZN-47,0,3
KZN-018,KZN-48,1,2
KZN-018,KZN-49,0,3
KZN-018,KZN-50,0,3
KZN-018,KZN-51,1,2
KZN-018,KZN-52,0,3
KZN-018,KZN-53,0,3
KZN-018,KZN-54,0,3
KZN-018,KZN-55,0,3
KZN-018,KZN-56,0,3
KZN-018,KZN-57,0,3
KZN-018,KZN-58,1,2
KZN-018,KZN-59,0,3
KZN-018,KZN-60,0,3
KZN-018,KZN-61,1,2
KZN-018,KZN-62,0,3
KZN-018,KZN-63,0,3
KZN-018,KZN-64,0,3
KZN-018,KZN-65,0,3
KZN-018,KZN-66,0,3
KZN-018,KZN-67,0,3
KZN-018,KZN-68,1,2
KZN-018,KZN-69,0,3
KZN-018,KZN-70,0,3
KZN-018,KZN-D1,1,2
KZN-018,KZN-D2,0,3
KZN-018,KZN-D3,0,3
KZN-018,KZN-D4,0,3
KZN-018,KZN-071,1,2
KZN-018,KZN-072,1,2
KZN-018,KZN-073,1,2
KZN-018,KZN-074,1,2
KZN-018,KZN-075,1,2
KZN-018,KZN-076,1,2
KZN-018,KZN-077,1,2
KZN-018,KZN-078,2,1
KZN-018,KZN-079,1,2
KZN-018,KZN-080,1,2
KZN-018,KZN-081,1,2
KZN-018,KZN-082,1,2
KZN-018,KZN-083,1,2
KZN-018,KZN-084,1,2
KZN-018,TZN-1,0,3
KZN-018,CAN-01,0,3
KZN-018,JUN-01,0,3
KZN-018,KA-01,0,3
KZN-018,KA-08,0,3
KZN-018,MAN-01,0,3
KZN-018,MAN-08,0,3
KZN-019,KZN-4,0,3
KZN-019,KZN-5,0,3
KZN-019,KZN-6,0,3
KZN-019,KZN-7,0,3
KZN-019,KZN-8,0,3
KZN-019,KZN-9,1,2
KZN-019,KZN-10,1,2
KZN-019,KZN-11,1,2
KZN-019,KZN-12,1,2
KZN-019,KZN-13,1,2
KZN-019,KZN-14,1,2
KZN-019,KZN-15,1,2
KZN-019,KZN-16,1,2
KZN-019,KZN-17,1,2
KZN-019,KZN-18,1,2
KZN-019,KZN-19,2,1
KZN-019,KZN-20,0,3
KZN-019,KZN-21,1,2
KZN-019,KZN-22,0,3
KZN-019,KZN-23,0,3
KZN-019,KZN-24,0,3
KZN-019,KZN-25,0,3
KZN-019,KZN-26,0,3
KZN-019,KZN-27,0,3
KZN-019,KZN-28,0,3
KZN-019,KZN-29,1,2
KZN-019,KZN-30,0,3
KZN-019,KZN-31,1,2
KZN-019,KZN-32,0,3
KZN-019,KZN-35,0,3
KZN-019,KZN-34,0,3
KZN-019,KZN-33,0,3
KZN-019,KZN-36,0,3
KZN-019,KZN-37,0,3
KZN-019,KZN-38,0,3
KZN-019,KZN-39,1,2
KZN-019,KZN-40,0,3
KZN-019,KZN-41,1,2
KZN-019,KZN-42,0,3
KZN-019,KZN-43,0,3
KZN-019,KZN-44,0,3
KZN-019,KZN-45,0,3
KZN-019,KZN-46,0,3
KZN-019,KZN-47,0,3
KZN-019,KZN-48,0,3
KZN-019,KZN-49,1,2
KZN-019,KZN-50,0,3
KZN-019,KZN-51,1,2
KZN-019,KZN-52,0,3
KZN-019,KZN-53,0,3
KZN-019,KZN-54,0,3
KZN-019,KZN-55,0,3
KZN-019,KZN-56,0,3
KZN-019,KZN-57,0,3
KZN-019,KZN-58,0,3
KZN-019,KZN-59,1,2
KZN-019,KZN-60,0,3
KZN-019,KZN-61,1,2
KZN-019,KZN-62,0,3
KZN-019,KZN-63,0,3
KZN-019,KZN-64,0,3
KZN-019,KZN-65,0,3
KZN-019,KZN-66,0,3
KZN-019,KZN-67,0,3
KZN-019,KZN-68,0,3
KZN-019,KZN-69,1,2
KZN-019,KZN-70,0,3
KZN-019,KZN-D1,1,2
KZN-019,KZN-D2,0,3
KZN-019,KZN-D3,0,3
KZN-019,KZN-D4,0,3
KZN-019,KZN-071,1,2
KZN-019,KZN-072,1,2
KZN-019,KZN-073,1,2
KZN-019,KZN-074,1,2
KZN-019,KZN-075,1,2
KZN-019,KZN-076,1,2
KZN-019,KZN-077,1,2
KZN-019,KZN-078,1,2
KZN-019,KZN-079,2,1
KZN-019,KZN-080,1,2
KZN-019,KZN-081,1,2
KZN-019,KZN-082,1,2
KZN-019,KZN-083,1,2
KZN-019,KZN-084,1,2
KZN-019,TZN-1,0,3
KZN-019,CAN-01,0,3
KZN-019,JUN-01,0,3
KZN-019,KA-01,0,3
KZN-019,KA-09,0,3
KZN-019,MAN-01,0,3
KZN-019,MAN-09,0,3
KZN-020,KZN-4,0,3
KZN-020,KZN-5,0,3
KZN-020,KZN-6,0,3
KZN-020,KZN-7,0,3
KZN-020,KZN-8,0,3
KZN-020,KZN-9,0,3
KZN-020,KZN-10,1,2
KZN-020,KZN-11,0,3
KZN-020,KZN-12,1,2
KZN-020,KZN-13,0,3
KZN-020,KZN-14,0,3
KZN-020,KZN-15,0,3
KZN-020,KZN-16,0,3
KZN-020,KZN-17,0,3
KZN-020,KZN-18,0,3
KZN-020,KZN-19,0,3
KZN-020,KZN-20,2,1
KZN-020,KZN-21,1,2
KZN-020,KZN-22,1,2
KZN-020,KZN-23,1,2
KZN-020,KZN-24,1,2
KZN-020,KZN-25,1,2
KZN-020,KZN-26,1,2
KZN-020,KZN-27,1,2
KZN-020,KZN-28,1,2
KZN-020,KZN-29,1,2
KZN-020,KZN-30,1,2
KZN-020,KZN-31,0,3
KZN-020,KZN-32,1,2
KZN-020,KZN-35,0,3
KZN-020,KZN-34,0,3
KZN-020,KZN-33,0,3
KZN-020,KZN-36,0,3
KZN-020,KZN-37,0,3
KZN-020,KZN-38,0,3
KZN-020,KZN-39,0,3
KZN-020,KZN-40,1,2
KZN-020,KZN-41,0,3
KZN-020,KZN-42,1,2
KZN-020,KZN-43,0,3
KZN-020,KZN-44,0,3
KZN-020,KZN-45,0,3
KZN-020,KZN-46,0,3
KZN-020,KZN-47,0,3
KZN-020,KZN-48,0,3
KZN-020,KZN-49,0,3
KZN-020,KZN-50,1,2
KZN-020,KZN-51,0,3
KZN-020,KZN-52,1,2
KZN-020,KZN-53,0,3
KZN-020,KZN-54,0,3
KZN-020,KZN-55,0,3
KZN-020,KZN-56,0,3
KZN-020,KZN-57,0,3
KZN-020,KZN-58,0,3
KZN-020,KZN-59,0,3
KZN-020,KZN-60,1,2
KZN-020,KZN-61,0,3
KZN-020,KZN-62,1,2
KZN-020,KZN-63,0,3
KZN-020,KZN-64,0,3
KZN-020,KZN-65,0,3
KZN-020,KZN-66,0,3
KZN-020,KZN-67,0,3
KZN-020,KZN-68,0,3
KZN-020,KZN-69,0,3
KZN-020,KZN-70,1,2
KZN-020,KZN-D1,0,3
KZN-020,KZN-D2,1,2
KZN-020,KZN-D3,0,3
KZN-020,KZN-D4,0,3
KZN-020,KZN-071,1,2
KZN-020,KZN-072,1,2
KZN-020,KZN-073,1,2
KZN-020,KZN-074,1,2
KZN-020,KZN-075,1,2
KZN-020,KZN-076,1,2
KZN-020,KZN-077,1,2
KZN-020,KZN-078,1,2
KZN-020,KZN-079,1,2
KZN-020,KZN-080,2,1
KZN-020,KZN-081,1,2
KZN-020,KZN-082,1,2
KZN-020,KZN-083,1,2
KZN-020,KZN-084,1,2
KZN-020,CAN-02,0,3
KZN-020,JUN-02,0,3
KZN-020,KA-02,0,3
KZN-020,MAN-02,0,3
KZN-021,KZN-4,0,3
KZN-021,KZN-5,0,3
KZN-021,KZN-6,0,3
KZN-021,KZN-7,0,3
KZN-021,KZN-8,0,3
KZN-021,KZN-9,0,3
KZN-021,KZN-10,0,3
KZN-021,KZN-11,1,2
KZN-021,KZN-12,1,2
KZN-021,KZN-13,0,3
KZN-021,KZN-14,0,3
KZN-021,KZN-15,0,3
KZN-021,KZN-16,0,3
KZN-021,KZN-17,0,3
KZN-021,KZN-18,0,3
KZN-021,KZN-19,0,3
KZN-021,KZN-20,1,2
KZN-021,KZN-21,2,1
KZN-021,KZN-22,1,2
KZN-021,KZN-23,1,2
KZN-021,KZN-24,1,2
KZN-021,KZN-25,1,2
KZN-021,KZN-26,1,2
KZN-021,KZN-27,1,2
KZN-021,KZN-28,1,2
KZN-021,KZN-29,1,2
KZN-021,KZN-30,0,3
KZN-021,KZN-31,1,2
KZN-021,KZN-32,1,2
KZN-021,KZN-35,0,3
KZN-021,KZN-34,0,3
KZN-021,KZN-33,0,3
KZN-021,KZN-36,0,3
KZN-021,KZN-37,0,3
KZN-021,KZN-38,0,3
KZN-021,KZN-39,0,3
KZN-021,KZN-40,0,3
KZN-021,KZN-41,1,2
KZN-021,KZN-42,1,2
KZN-021,KZN-43,0,3
KZN-021,KZN-44,0,3
KZN-021,KZN-45,0,3
KZN-021,KZN-46,0,3
KZN-021,KZN-47,0,3
KZN-021,KZN-48,0,3
KZN-021,KZN-49,0,3
KZN-021,KZN-50,0,3
KZN-021,KZN-51,1,2
KZN-021,KZN-52,1,2
KZN-021,KZN-53,0,3
KZN-021,KZN-54,0,3
KZN-021,KZN-55,0,3
KZN-021,KZN-56,0,3
KZN-021,KZN-57,0,3
KZN-021,KZN-58,0,3
KZN-021,KZN-59,0,3
KZN-021,KZN-60,0,3
KZN-021,KZN-61,1,2
KZN-021,KZN-62,1,2
KZN-021,KZN-63,0,3
KZN-021,KZN-64,0,3
KZN-021,KZN-65,0,3
KZN-021,KZN-66,0,3
KZN-021,KZN-67,0,3
KZN-021,KZN-68,0,3
KZN-021,KZN-69,0,3
KZN-021,KZN-70,0,3
KZN-021,KZN-D1,1,2
KZN-021,KZN-D2,1,2
KZN-021,KZN-D3,0,3
KZN-021,KZN-D4,0,3
KZN-021,KZN-071,2,1
KZN-021,KZN-072,1,2
KZN-021,KZN-073,1,2
KZN-021,KZN-074,1,2
KZN-021,KZN-075,1,2
KZN-021,KZN-076,1,2
KZN-021,KZN-077,1,2
KZN-021,KZN-078,1,2
KZN-021,KZN-079,1,2
KZN-021,KZN-080,1,2
KZN-021,KZN-081,2,1
KZN-021,KZN-082,1,2
KZN-021,KZN-083,1,2
KZN-021,KZN-084,1,2
KZN-021,TZN-1,0,3
KZN-021,CAN-01,0,3
KZN-021,CAN-02,0,3
KZN-021,JUN-01,0,3
KZN-021,JUN-02,0,3
KZN-021,KA-01,0,3
KZN-021,KA-02,0,3
KZN-021,MAN-01,0,3
KZN-021,MAN-02,0,3
KZN-022,KZN-4,0,3
KZN-022,KZN-5,0,3
KZN-022,KZN-6,0,3
KZN-022,KZN-7,0,3
KZN-022,KZN-8,0,3
KZN-022,KZN-9,0,3
KZN-022,KZN-10,0,3
KZN-022,KZN-11,0,3
KZN-022,KZN-12,1,2
KZN-022,KZN-13,0,3
KZN-022,KZN-14,0,3
KZN-022,KZN-15,0,3
KZN-022,KZN-16,0,3
KZN-022,KZN-17,0,3
KZN-022,KZN-18,0,3
KZN-022,KZN-19,0,3
KZN-022,KZN-20,1,2
KZN-022,KZN-21,1,2
KZN-022,KZN-22,2,1
KZN-022,KZN-23,1,2
KZN-022,KZN-24,1,2
KZN-022,KZN-25,1,2
KZN-022,KZN-26,1,2
KZN-022,KZN-27,1,2
KZN-022,KZN-28,1,2
KZN-022,KZN-29,1,2
KZN-022,KZN-30,0,3
KZN-022,KZN-31,0,3
KZN-022,KZN-32,1,2
KZN-022,KZN-35,0,3
KZN-022,KZN-34,0,3
KZN-022,KZN-33,0,3
KZN-022,KZN-36,0,3
KZN-022,KZN-37,0,3
KZN-022,KZN-38,0,3
KZN-022,KZN-39,0,3
KZN-022,KZN-40,0,3
KZN-022,KZN-41,0,3
KZN-022,KZN-42,1,2
KZN-022,KZN-43,0,3
KZN-022,KZN-44,0,3
KZN-022,KZN-45,0,3
KZN-022,KZN-46,0,3
KZN-022,KZN-47,0,3
KZN-022,KZN-48,0,3
KZN-022,KZN-49,0,3
KZN-022,KZN-50,0,3
KZN-022,KZN-51,0,3
KZN-022,KZN-52,1,2
KZN-022,KZN-53,0,3
KZN-022,KZN-54,0,3
KZN-022,KZN-55,0,3
KZN-022,KZN-56,0,3
KZN-022,KZN-57,0,3
KZN-022,KZN-58,0,3
KZN-022,KZN-59,0,3
KZN-022,KZN-60,0,3
KZN-022,KZN-61,0,3
KZN-022,KZN-62,1,2
KZN-022,KZN-63,0,3
KZN-022,KZN-64,0,3
KZN-022,KZN-65,0,3
KZN-022,KZN-66,0,3
KZN-022,KZN-67,0,3
KZN-022,KZN-68,0,3
KZN-022,KZN-69,0,3
KZN-022,KZN-70,0,3
KZN-022,KZN-D1,0,3
KZN-022,KZN-D2,1,2
KZN-022,KZN-D3,0,3
KZN-022,KZN-D4,0,3
KZN-022,KZN-071,1,2
KZN-022,KZN-072,2,1
KZN-022,KZN-073,1,2
KZN-022,KZN-074,1,2
KZN-022,KZN-075,1,2
KZN-022,KZN-076,1,2
KZN-022,KZN-077,1,2
KZN-022,KZN-078,1,2
KZN-022,KZN-079,1,2
KZN-022,KZN-080,1,2
KZN-022,KZN-081,1,2
KZN-022,KZN-082,2,1
KZN-022,KZN-083,1,2
KZN-022,KZN-084,1,2
KZN-022,CAN-02,0,3
KZN-022,JUN-02,0,3
KZN-022,KA-02,0,3
KZN-022,MAN-02,0,3
KZN-023,KZN-4,0,3
KZN-023,KZN-5,0,3
KZN-023,KZN-6,0,3
KZN-023,KZN-7,0,3
KZN-023,KZN-8,0,3
KZN-023,KZN-9,0,3
KZN-023,KZN-10,0,3
KZN-023,KZN-11,0,3
KZN-023,KZN-12,1,2
KZN-023,KZN-13,1,2
KZN-023,KZN-14,0,3
KZN-023,KZN-15,0,3
KZN-023,KZN-16,0,3
KZN-023,KZN-17,0,3
KZN-023,KZN-18,0,3
KZN-023,KZN-19,0,3
KZN-023,KZN-20,1,2
KZN-023,KZN-21,1,2
KZN-023,KZN-22,1,2
KZN-023,KZN-23,2,1
KZN-023,KZN-24,1,2
KZN-023,KZN-25,1,2
KZN-023,KZN-26,1,2
KZN-023,KZN-27,1,2
KZN-023,KZN-28,1,2
KZN-023,KZN-29,1,2
KZN-023,KZN-30,0,3
KZN-023,KZN-31,0,3
KZN-023,KZN-32,1,2
KZN-023,KZN-35,0,3
KZN-023,KZN-34,0,3
KZN-023,KZN-33,1,2
KZN-023,KZN-36,0,3
KZN-023,KZN-37,0,3
KZN-023,KZN-38,0,3
KZN-023,KZN-39,0,3
KZN-023,KZN-40,0,3
KZN-023,KZN-41,0,3
KZN-023,KZN-42,1,2
KZN-023,KZN-43,1,2
KZN-023,KZN-44,0,3
KZN-023,KZN-45,0,3
KZN-023,KZN-46,0,3
KZN-023,KZN-47,0,3
KZN-023,KZN-48,0,3
KZN-023,KZN-49,0,3
KZN-023,KZN-50,0,3
KZN-023,KZN-51,0,3
KZN-023,KZN-52,1,2
KZN-023,KZN-53,1,2
KZN-023,KZN-54,0,3
KZN-023,KZN-55,0,3
KZN-023,KZN-56,0,3
KZN-023,KZN-57,0,3
KZN-023,KZN-58,0,3
KZN-023,KZN-59,0,3
KZN-023,KZN-60,0,3
KZN-023,KZN-61,0,3
KZN-023,KZN-62,1,2
KZN-023,KZN-63,1,2
KZN-023,KZN-64,0,3
KZN-023,KZN-65,0,3
KZN-023,KZN-66,0,3
KZN-023,KZN-67,0,3
KZN-023,KZN-68,0,3
KZN-023,KZN-69,0,3
KZN-023,KZN-70,0,3
KZN-023,KZN-D1,0,3
KZN-023,KZN-D2,1,2
KZN-023,KZN-D3,1,2
KZN-023,KZN-D4,0,3
KZN-023,KZN-071,1,2
KZN-023,KZN-072,1,2
KZN-023,KZN-073,2,1
KZN-023,KZN-074,1,2
KZN-023,KZN-075,1,2
KZN-023,KZN-076,1,2
KZN-023,KZN-077,1,2
KZN-023,KZN-078,1,2
KZN-023,KZN-079,1,2
KZN-023,KZN-080,1,2
KZN-023,KZN-081,1,2
KZN-023,KZN-082,1,2
KZN-023,KZN-083,2,1
KZN-023,KZN-084,1,2
KZN-023,CAN-02,0,3
KZN-023,CAN-03,0,3
KZN-023,JUN-02,0,3
KZN-023,JUN-03,0,3
KZN-023,KA-02,0,3
KZN-023,KA-03,0,3
KZN-023,MAN-02,0,3
KZN-023,MAN-03,0,3
KZN-024,KZN-4,1,2
KZN-024,KZN-5,0,3
KZN-024,KZN-6,0,3
KZN-024,KZN-7,0,3
KZN-024,KZN-8,0,3
KZN-024,KZN-9,0,3
KZN-024,KZN-10,0,3
KZN-024,KZN-11,0,3
KZN-024,KZN-12,1,2
KZN-024,KZN-13,0,3
KZN-024,KZN-14,1,2
KZN-024,KZN-15,0,3
KZN-024,KZN-16,0,3
KZN-024,KZN-17,0,3
KZN-024,KZN-18,0,3
KZN-024,KZN-19,0,3
KZN-024,KZN-20,1,2
KZN-024,KZN-21,1,2
KZN-024,KZN-22,1,2
KZN-024,KZN-23,1,2
KZN-024,KZN-24,2,1
KZN-024,KZN-25,1,2
KZN-024,KZN-26,1,2
KZN-024,KZN-27,1,2
KZN-024,KZN-28,1,2
KZN-024,KZN-29,1,2
KZN-024,KZN-30,0,3
KZN-024,KZN-31,0,3
KZN-024,KZN-32,1,2
KZN-024,KZN-35,0,3
KZN-024,KZN-34,1,2
KZN-024,KZN-33,0,3
KZN-024,KZN-36,0,3
KZN-024,KZN-37,0,3
KZN-024,KZN-38,0,3
KZN-024,KZN-39,0,3
KZN-024,KZN-40,0,3
KZN-024,KZN-41,0,3
KZN-024,KZN-42,1,2
KZN-024,KZN-43,0,3
KZN-024,KZN-44,1,2
KZN-024,KZN-45,0,3
KZN-024,KZN-46,0,3
KZN-024,KZN-47,0,3
KZN-024,KZN-48,0,3
KZN-024,KZN-49,0,3
KZN-024,KZN-50,0,3
KZN-024,KZN-51,0,3
KZN-024,KZN-52,1,2
KZN-024,KZN-53,0,3
KZN-024,KZN-54,1,2
KZN-024,KZN-55,0,3
KZN-024,KZN-56,0,3
KZN-024,KZN-57,0,3
KZN-024,KZN-58,0,3
KZN-024,KZN-59,0,3
KZN-024,KZN-60,0,3
KZN-024,KZN-61,0,3
KZN-024,KZN-62,1,2
KZN-024,KZN-63,0,3
KZN-024,KZN-64,1,2
KZN-024,KZN-65,0,3
KZN-024,KZN-66,0,3
KZN-024,KZN-67,0,3
KZN-024,KZN-68,0,3
KZN-024,KZN-69,0,3
KZN-024,KZN-70,0,3
KZN-024,KZN-D1,0,3
KZN-024,KZN-D2,1,2
KZN-024,KZN-D3,0,3
KZN-024,KZN-D4,1,2
KZN-024,KZN-071,1,2
KZN-024,KZN-072,1,2
KZN-024,KZN-073,1,2
KZN-024,KZN-074,2,1
KZN-024,KZN-075,1,2
KZN-024,KZN-076,1,2
KZN-024,KZN-077,1,2
KZN-024,KZN-078,1,2
KZN-024,KZN-079,1,2
KZN-024,KZN-080,1,2
KZN-024,KZN-081,1,2
KZN-024,KZN-082,1,2
KZN-024,KZN-083,1,2
KZN-024,KZN-084,2,1
KZN-024,CAN-02,0,3
KZN-024,JUN-02,0,3
KZN-024,JUN-04,0,3
KZN-024,KA-02,0,3
KZN-024,KA-04,0,3
KZN-024,MAN-02,0,3
KZN-024,MAN-04,0,3
KZN-025,KZN-4,0,3
KZN-025,KZN-5,1,2
KZN-025,KZN-6,0,3
KZN-025,KZN-7,0,3
KZN-025,KZN-8,0,3
KZN-025,KZN-9,0,3
KZN-025,KZN-10,0,3
KZN-025,KZN-11,0,3
KZN-025,KZN-12,1,2
KZN-025,KZN-13,0,3
KZN-025,KZN-14,0,3
KZN-025,KZN-15,1,2
KZN-025,KZN-16,0,3
KZN-025,KZN-17,0,3
KZN-025,KZN-18,0,3
KZN-025,KZN-19,0,3
KZN-025,KZN-20,1,2
KZN-025,KZN-21,1,2
KZN-025,KZN-22,1,2
KZN-025,KZN-23,1,2
KZN-025,KZN-24,1,2
KZN-025,KZN-25,2,1
KZN-025,KZN-26,1,2
KZN-025,KZN-27,1,2
KZN-025,KZN-28,1,2
KZN-025,KZN-29,1,2
KZN-025,KZN-30,0,3
KZN-025,KZN-31,0,3
KZN-025,KZN-32,1,2
KZN-025,KZN-35,1,2
KZN-025,KZN-34,0,3
KZN-025,KZN-33,0,3
KZN-025,KZN-36,0,3
KZN-025,KZN-37,0,3
KZN-025,KZN-38,0,3
KZN-025,KZN-39,0,3
KZN-025,KZN-40,0,3
KZN-025,KZN-41,0,3
KZN-025,KZN-42,1,2
KZN-025,KZN-43,0,3
KZN-025,KZN-44,0,3
KZN-025,KZN-45,1,2
KZN-025,KZN-46,0,3
KZN-025,KZN-47,0,3
KZN-025,KZN-48,0,3
KZN-025,KZN-49,0,3
KZN-025,KZN-50,0,3
KZN-025,KZN-51,0,3
KZN-025,KZN-52,1,2
KZN-025,KZN-53,0,3
KZN-025,KZN-54,0,3
KZN-025,KZN-55,1,2
KZN-025,KZN-56,0,3
KZN-025,KZN-57,0,3
KZN-025,KZN-58,0,3
KZN-025,KZN-59,0,3
KZN-025,KZN-60,0,3
KZN-025,KZN-61,0,3
KZN-025,KZN-62,1,2
KZN-025,KZN-63,0,3
KZN-025,KZN-64,0,3
KZN-025,KZN-65,1,2
KZN-025,KZN-66,0,3
KZN-025,KZN-67,0,3
KZN-025,KZN-68,0,3
KZN-025,KZN-69,0,3
KZN-025,KZN-70,0,3
KZN-025,KZN-D1,0,3
KZN-025,KZN-D2,1,2
KZN-025,KZN-D3,0,3
KZN-025,KZN-D4,0,3
KZN-025,KZN-071,1,2
KZN-025,KZN-072,1,2
KZN-025,KZN-073,1,2
KZN-025,KZN-074,1,2
KZN-025,KZN-075,2,1
KZN-025,KZN-076,1,2
KZN-025,KZN-077,1,2
KZN-025,KZN-078,1,2
KZN-025,KZN-079,1,2
KZN-025,KZN-080,1,2
KZN-025,KZN-081,1,2
KZN-025,KZN-082,1,2
KZN-025,KZN-083,1,2
KZN-025,KZN-084,1,2
KZN-025,CAN-02,0,3
KZN-025,JUN-02,0,3
KZN-025,JUN-05,0,3
KZN-025,KA-02,0,3
KZN-025,KA-05,0,3
KZN-025,MAN-02,0,3
KZN-025,MAN-05,0,3
KZN-026,KZN-4,0,3
KZN-026,KZN-5,0,3
KZN-026,KZN-6,1,2
KZN-026,KZN-7,0,3
KZN-026,KZN-8,0,3
KZN-026,KZN-9,0,3
KZN-026,KZN-10,0,3
KZN-026,KZN-11,0,3
KZN-026,KZN-12,1,2
KZN-026,KZN-13,0,3
KZN-026,KZN-14,0,3
KZN-026,KZN-15,0,3
KZN-026,KZN-16,1,2
KZN-026,KZN-17,0,3
KZN-026,KZN-18,0,3
KZN-026,KZN-19,0,3
KZN-026,KZN-20,1,2
KZN-026,KZN-21,1,2
KZN-026,KZN-22,1,2
KZN-026,KZN-23,1,2
KZN-026,KZN-24,1,2
KZN-026,KZN-25,1,2
KZN-026,KZN-26,2,1
KZN-026,KZN-27,1,2
KZN-026,KZN-28,1,2
KZN-026,KZN-29,1,2
KZN-026,KZN-30,0,3
KZN-026,KZN-31,0,3
KZN-026,KZN-32,1,2
KZN-026,KZN-35,0,3
KZN-026,KZN-34,0,3
KZN-026,KZN-33,0,3
KZN-026,KZN-36,1,2
KZN-026,KZN-37,0,3
KZN-026,KZN-38,0,3
KZN-026,KZN-39,0,3
KZN-026,KZN-40,0,3
KZN-026,KZN-41,0,3
KZN-026,KZN-42,1,2
KZN-026,KZN-43,0,3
KZN-026,KZN-44,0,3
KZN-026,KZN-45,0,3
KZN-026,KZN-46,1,2
KZN-026,KZN-47,0,3
KZN-026,KZN-48,0,3
KZN-026,KZN-49,0,3
KZN-026,KZN-50,0,3
KZN-026,KZN-51,0,3
KZN-026,KZN-52,1,2
KZN-026,KZN-53,0,3
KZN-026,KZN-54,0,3
KZN-026,KZN-55,0,3
KZN-026,KZN-56,1,2
KZN-026,KZN-57,0,3
KZN-026,KZN-58,0,3
KZN-026,KZN-59,0,3
KZN-026,KZN-60,0,3
KZN-026,KZN-61,0,3
KZN-026,KZN-62,1,2
KZN-026,KZN-63,0,3
KZN-026,KZN-64,0,3
KZN-026,KZN-65,0,3
KZN-026,KZN-66,1,2
KZN-026,KZN-67,0,3
KZN-026,KZN-68,0,3
KZN-026,KZN-69,0,3
KZN-026,KZN-70,0,3
KZN-026,KZN-D1,0,3
KZN-026,KZN-D2,1,2
KZN-026,KZN-D3,0,3
KZN-026,KZN-D4,0,3
KZN-026,KZN-071,1,2
KZN-026,KZN-072,1,2
KZN-026,KZN-073,1,2
KZN-026,KZN-074,1,2
KZN-026,KZN-075,1,2
KZN-026,KZN-076,2,1
KZN-026,KZN-077,1,2
KZN-026,KZN-078,1,2
KZN-026,KZN-079,1,2
KZN-026,KZN-080,1,2
KZN-026,KZN-081,1,2
KZN-026,KZN-082,1,2
KZN-026,KZN-083,1,2
KZN-026,KZN-084,1,2
KZN-026,CAN-02,0,3
KZN-026,JUN-02,0,3
KZN-026,KA-02,0,3
KZN-026,KA-06,0,3
KZN-026,MAN-02,0,3
KZN-026,MAN-06,0,3
KZN-027,KZN-4,0,3
KZN-027,KZN-5,0,3
KZN-027,KZN-6,0,3
KZN-027,KZN-7,1,2
KZN-027,KZN-8,0,3
KZN-027,KZN-9,0,3
KZN-027,KZN-10,0,3
KZN-027,KZN-11,0,3
KZN-027,KZN-12,1,2
KZN-027,KZN-13,0,3
KZN-027,KZN-14,0,3
KZN-027,KZN-15,0,3
KZN-027,KZN-16,0,3
KZN-027,KZN-17,1,2
KZN-027,KZN-18,0,3
KZN-027,KZN-19,0,3
KZN-027,KZN-20,1,2
KZN-027,KZN-21,1,2
KZN-027,KZN-22,1,2
KZN-027,KZN-23,1,2
KZN-027,KZN-24,1,2
KZN-027,KZN-25,1,2
KZN-027,KZN-26,1,2
KZN-027,KZN-27,2,1
KZN-027,KZN-28,1,2
KZN-027,KZN-29,1,2
KZN-027,KZN-30,0,3
KZN-027,KZN-31,0,3
KZN-027,KZN-32,1,2
KZN-027,KZN-35,0,3
KZN-027,KZN-34,0,3
KZN-027,KZN-33,0,3
KZN-027,KZN-36,0,3
KZN-027,KZN-37,1,2
KZN-027,KZN-38,0,3
KZN-027,KZN-39,0,3
KZN-027,KZN-40,0,3
KZN-027,KZN-41,0,3
KZN-027,KZN-42,1,2
KZN-027,KZN-43,0,3
KZN-027,KZN-44,0,3
KZN-027,KZN-45,0,3
KZN-027,KZN-46,0,3
KZN-027,KZN-47,1,2
KZN-027,KZN-48,0,3
KZN-027,KZN-49,0,3
KZN-027,KZN-50,0,3
KZN-027,KZN-51,0,3
KZN-027,KZN-52,1,2
KZN-027,KZN-53,0,3
KZN-027,KZN-54,0,3
